arm,key,seed,turing,kstar_fft_rel_err,rob_0.2,rob_0.1,morph
posthoc_jitter,sample_0030,7,True,0.02924575012378269,0.9375,1.0,stripes
posthoc_jitter,sample_0030,8,True,0.20524839082356822,0.8925,0.995,stripes
posthoc_jitter,sample_0030,9,True,0.01475491005116358,0.88,0.99,stripes
posthoc_jitter,sample_0030,10,True,0.01475491005116358,0.895,1.0,stripes
posthoc_jitter,sample_0030,11,True,0.11724707047367554,0.8725,0.9925,stripes
wide_init_nonoise,sample_0030,0,False,0.9972602739726028,,,stripes
wide_init_nonoise,sample_0030,1,True,0.6452549925730319,0.9,0.99,stripes
wide_init_nonoise,sample_0030,2,True,0.02924575012378269,0.6675,0.9375,stripes
wide_init_nonoise,sample_0030,3,False,0.54276283215052,,,stripes
wide_init_nonoise,sample_0030,4,False,0.6452549925730319,,,stripes
wide_init_nonoise,sample_0030,5,False,0.11724707047367554,,,stripes
wide_init_nonoise,sample_0030,6,False,0.9972602739726028,,,stripes
wide_init_nonoise,sample_0030,7,True,0.02924575012378269,0.4825,0.6575,stripes
wide_init_nonoise,sample_0030,8,False,0.9972602739726028,,,stripes
wide_init_nonoise,sample_0030,9,True,0.02924575012378269,0.69,0.94,stripes
wide_init_nonoise,sample_0030,10,True,0.07324641029872911,0.8025,0.9075,stripes
wide_init_nonoise,sample_0030,11,True,0.11724707047367554,0.6375,0.8375,stripes
posthoc_jitter,sample_0031,0,False,0.9984472049689441,,,spots
posthoc_jitter,sample_0031,1,False,0.2253610716156552,,,spots
posthoc_jitter,sample_0031,2,True,0.048959814412931235,0.765,0.965,spots
posthoc_jitter,sample_0031,3,False,0.050793235052009236,,,spots
posthoc_jitter,sample_0031,4,True,0.2253610716156552,0.435,0.7325,spots
posthoc_jitter,sample_0031,5,True,0.07573149741824431,0.875,1.0,spots
posthoc_jitter,sample_0031,6,False,0.048959814412931235,,,spots
posthoc_jitter,sample_0031,7,True,0.12377460151163662,0.905,0.9975,spots
posthoc_jitter,sample_0031,8,True,0.07573149741824431,0.935,0.9975,spots
posthoc_jitter,sample_0031,9,True,0.048959814412931235,0.9975,1.0,spots
posthoc_jitter,sample_0031,10,False,0.9984472049689441,,,spots
posthoc_jitter,sample_0031,11,True,0.050793235052009236,0.76,0.945,spots
wide_init_nonoise,sample_0031,0,False,0.9984472049689441,,,spots
wide_init_nonoise,sample_0031,1,False,0.7740028436728279,,,spots
wide_init_nonoise,sample_0031,2,False,0.9984472049689441,,,spots
wide_init_nonoise,sample_0031,3,True,0.02585497268577416,0.9575,1.0,spots
wide_init_nonoise,sample_0031,4,False,0.6742497942078874,,,spots
wide_init_nonoise,sample_0031,5,False,0.9984472049689441,,,spots
wide_init_nonoise,sample_0031,6,True,0.0009167103195390866,0.495,0.5675,spots
wide_init_nonoise,sample_0031,7,True,0.02585497268577416,0.6725,0.8525,spots
wide_init_nonoise,sample_0031,8,False,0.9984472049689441,,,spots
wide_init_nonoise,sample_0031,9,False,0.9984472049689441,,,spots
wide_init_nonoise,sample_0031,10,False,1.3706877198233927,,,spots
wide_init_nonoise,sample_0031,11,False,0.9984472049689441,,,spots
posthoc_jitter,sample_0032,0,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,1,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,2,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,3,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,4,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,5,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,6,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,7,False,0.37508524664696513,,,spots
posthoc_jitter,sample_0032,8,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,9,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,10,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0032,11,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,0,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,1,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,2,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,3,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,4,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,5,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,6,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,7,False,0.37508524664696513,,,spots
wide_init_nonoise,sample_0032,8,False,0.6781086610593317,,,spots
wide_init_nonoise,sample_0032,9,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,10,False,0.9811320754716981,,,spots
wide_init_nonoise,sample_0032,11,False,0.9811320754716981,,,spots
posthoc_jitter,sample_0033,0,True,0.08973743579897292,0.53,0.515,labyrinth
posthoc_jitter,sample_0033,1,False,0.99800796812749,,,labyrinth
posthoc_jitter,sample_0033,2,False,0.08973743579897292,,,labyrinth
posthoc_jitter,sample_0033,3,True,0.03823261172178748,0.815,0.985,labyrinth
posthoc_jitter,sample_0033,4,False,0.08973743579897292,,,labyrinth
posthoc_jitter,sample_0033,5,True,0.12172994767916294,0.525,0.5225,labyrinth
posthoc_jitter,sample_0033,6,False,0.07022512360197761,,,labyrinth
posthoc_jitter,sample_0033,7,True,0.6336101377622043,0.4775,0.8675,labyrinth
posthoc_jitter,sample_0033,8,True,0.006240099841597459,0.885,1.0,labyrinth
posthoc_jitter,sample_0033,9,True,0.07022512360197761,0.6225,0.8775,labyrinth
posthoc_jitter,sample_0033,10,False,0.99800796812749,,,labyrinth
posthoc_jitter,sample_0033,11,True,0.07022512360197761,0.9825,1.0,labyrinth
wide_init_nonoise,sample_0033,0,True,0.006240099841597459,0.8375,0.97,labyrinth
wide_init_nonoise,sample_0033,1,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,2,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,3,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,4,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,5,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,6,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,7,True,0.07022512360197761,0.83,0.9775,labyrinth
wide_init_nonoise,sample_0033,8,False,0.03823261172178748,,,labyrinth
wide_init_nonoise,sample_0033,9,False,0.9020304324869197,,,labyrinth
wide_init_nonoise,sample_0033,10,False,0.99800796812749,,,labyrinth
wide_init_nonoise,sample_0033,11,False,0.19819517112273788,,,labyrinth
