key,morph,topo,kstar_true,kstar_fft,sigma_train,seed,loss,turing,kstar_model,sigma_max_model,s0,Dratio,kstar_rel_err,kstar_fft_rel_err,rob_0.01,kcv_0.01,rob_0.048,kcv_0.048,rob_0.1,kcv_0.1,rob_0.2,kcv_0.2
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,2,7.63542201023705e-13,True,0.2740240963855422,0.0760035145807656,-0.08344751217009683,208.1158505810336,0.00856773363306224,0.05181973569016531,1.0,0.025685130668280435,1.0,0.03040503433439415,0.9875,0.05688137285900266,0.825,0.10492243066255572
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,3,1.0227209939729634e-10,True,0.25796385542168676,0.35572960548993393,-0.12709073664288395,6771.688600436698,0.05054327537735253,0.10739150373118761,1.0,2.1518964794705528e-16,0.995,0.025415170949220228,0.9325,0.054459828076821905,0.76,0.09547767433995659
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,4,8.47058039527023e-11,True,0.2900843373493976,0.4724311712797622,-0.2642280374729111,51.81266623031844,0.06767874264347681,0.0037520323508567917,1.0,0.02378372718878488,0.885,0.031030221231611133,0.745,0.0534233322156111,0.6325,0.095839530679436
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,5,1.98889713790326e-12,True,0.2740240963855422,0.06416079297934019,-0.09507048448271815,366.7095540132755,0.00856773363306224,0.05181973569016531,1.0,0.004135110614523349,1.0,0.02843738553929372,1.0,0.04937884953274184,0.9525,0.10666396504519277
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,6,1.028598183564206e-09,True,0.25796385542168676,0.10670529576063004,-0.5230494541745772,2508.7482301476334,0.05054327537735253,0.10739150373118761,1.0,0.015410499981343266,1.0,0.03155727328162968,1.0,0.04973868746660379,1.0,0.09944655498777838
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,7,1.390600112201135e-10,True,0.2900843373493976,0.12475167816598098,-0.05703672422427075,66.61913412314793,0.06767874264347681,0.0037520323508567917,1.0,0.025799499944571428,1.0,0.030936741235030516,0.965,0.0527487539160119,0.7425,0.09468910206623919
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,8,4.90509573766992e-11,True,0.2740240963855422,0.07756037642138303,-0.5300687237950328,127.45695553295313,0.00856773363306224,0.05181973569016531,1.0,0.025823029889407,1.0,0.02986363701311036,0.99,0.05796352943059418,0.85,0.10333614044032237
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,9,1.4268356443937272e-09,True,0.2740240963855422,0.6979968990202821,-0.2812618076520721,203.905905021405,0.00856773363306224,0.05181973569016531,1.0,0.024512476791528327,1.0,0.02921181371103922,1.0,0.04553835494909806,0.9075,0.08605422957682864
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,10,0.5642562557198749,False,0.001,0.024407957237760902,0.02441189683022435,145.9597323469031,0.9963194195439877,0.9965397923875432,,,,,,,,
sample_0001,labyrinth,double_inhibitor,0.27169627507163324,0.289,0.0,11,3.434492718670599e-10,True,0.2740240963855422,0.02373345012890482,-0.008920369679980403,259.23893546941395,0.00856773363306224,0.05181973569016531,1.0,0.028448237827346422,0.775,0.02991613055239285,0.465,0.04169124645251853,0.28,0.07445552522206621
